symbol,report_date,net_sales,pat,eps,market_type,net_sales_hi,pat_hi,eps_hi,all_hi,avail_date,source,eps_reported,split_factor,eps_adj,all_hi_pos
SHRIPISTON,2022-09-30,652.1899999999999,72.97999999999999,8.285,Micro Cap,True,True,False,False,2022-11-29,historical,16.57,2.0,8.285,False
SHRIPISTON,2022-12-31,636.0,74.86,8.495,Micro Cap,False,True,False,False,2023-03-01,historical,16.99,2.0,8.495,False
SHRIPISTON,2023-03-31,701.01,91.38,10.325,Micro Cap,True,True,False,False,2023-05-30,historical,20.65,2.0,10.325,False
SHRIPISTON,2023-06-30,716.42,101.45,11.57,Micro Cap,True,True,True,True,2023-08-29,historical,23.14,2.0,11.57,True
SHRIPISTON,2023-09-30,751.61,113.0,25.8,Micro Cap,True,True,True,True,2023-11-29,historical,25.8,1.0,25.8,True
SHRIPISTON,2023-12-31,765.74,107.77,24.37,Micro Cap,True,False,False,False,2024-02-29,historical,24.37,1.0,24.37,False
SHRIPISTON,2024-03-31,855.5600000000001,116.46,27.15,Micro Cap,True,True,True,True,2024-05-30,historical,27.15,1.0,27.15,True
SHRIPISTON,2024-06-30,837.1,117.2,26.21,Micro Cap,False,True,False,False,2024-08-29,historical,26.21,1.0,26.21,False
SHRIPISTON,2024-09-30,876.5,125.88,28.32,Micro Cap,True,True,True,True,2024-11-29,historical,28.32,1.0,28.32,True
SHRIPISTON,2024-12-31,847.89,120.98,27.22,Micro Cap,False,False,False,False,2025-03-01,historical,27.22,1.0,27.22,False
SHRIPISTON,2025-03-31,988.4,151.5,33.27,Micro Cap,True,True,True,True,2025-05-30,historical,33.27,1.0,33.27,True
SHRIPISTON,2025-06-30,963.3,134.9,30.35,Micro Cap,False,False,False,False,2025-08-29,historical,30.35,1.0,30.35,False
SHRIPISTON,2025-09-30,1016.5,142.1,31.76,Micro Cap,True,False,False,False,2025-11-29,historical,31.76,1.0,31.76,False
SHRIPISTON,2025-12-31,1023.2,125.7,27.93,Micro Cap,True,False,False,False,2026-03-01,historical,27.93,1.0,27.93,False
SHRIPISTON,2026-03-31,1455.8,159.1,35.47,Micro Cap,True,True,True,True,2026-05-30,historical,35.47,1.0,35.47,True
SHRIPISTON,2026-06-30,1474.0,148.0,32.78,Micro Cap,True,False,False,False,2026-08-11,live_scrape,32.78,1.0,32.78,False
SHRIRAMFIN,2010-03-31,1202.35,264.4,2.38,Large Cap,False,False,False,False,2010-05-30,historical,11.9,5.0,2.38,False
SHRIRAMFIN,2010-06-30,1233.51,288.94,2.552,Large Cap,False,False,False,False,2010-08-29,historical,12.76,5.0,2.552,False
SHRIRAMFIN,2010-09-30,1300.4,298.96,2.6399999999999997,Large Cap,False,False,False,False,2010-11-29,historical,13.2,5.0,2.6399999999999997,False
SHRIRAMFIN,2010-12-31,1355.98,301.36,2.666,Large Cap,False,False,False,False,2011-03-01,historical,13.33,5.0,2.666,False
SHRIRAMFIN,2011-03-31,1413.12,341.72,3.018,Large Cap,False,False,False,False,2011-05-30,historical,15.09,5.0,3.018,False
SHRIRAMFIN,2011-06-30,1525.03,353.0,3.118,Large Cap,False,False,False,False,2011-08-29,historical,15.59,5.0,3.118,False
SHRIRAMFIN,2011-09-30,1527.8200000000002,312.7,2.762,Large Cap,False,False,False,False,2011-11-29,historical,13.81,5.0,2.762,False
SHRIRAMFIN,2011-12-31,1549.49,314.37,2.7760000000000002,Large Cap,False,False,False,False,2012-02-29,historical,13.88,5.0,2.7760000000000002,False
SHRIRAMFIN,2012-03-31,1575.62,328.77,2.904,Large Cap,True,False,False,False,2012-05-30,historical,14.52,5.0,2.904,False
SHRIRAMFIN,2012-06-30,1599.5,342.08000000000004,3.02,Large Cap,True,False,False,False,2012-08-29,historical,15.1,5.0,3.02,False
SHRIRAMFIN,2012-09-30,1708.1799999999998,362.57,3.2039999999999997,Large Cap,True,True,True,True,2012-11-29,historical,16.02,5.0,3.2039999999999997,True
SHRIRAMFIN,2012-12-31,1799.7400000000002,375.33,3.308,Large Cap,True,True,True,True,2013-03-01,historical,16.54,5.0,3.308,True
SHRIRAMFIN,2013-03-31,1907.01,383.46,3.38,Large Cap,True,True,True,True,2013-05-30,historical,16.9,5.0,3.38,True
SHRIRAMFIN,2013-06-30,2029.28,366.27,3.2299999999999995,Large Cap,True,False,False,False,2013-08-29,historical,16.15,5.0,3.2299999999999995,False
SHRIRAMFIN,2013-09-30,2100.44,351.93,3.102,Large Cap,True,False,False,False,2013-11-29,historical,15.51,5.0,3.102,False
SHRIRAMFIN,2013-12-31,2196.84,324.85,2.864,Large Cap,True,False,False,False,2014-03-01,historical,14.32,5.0,2.864,False
SHRIRAMFIN,2014-03-31,2149.54,314.89,2.7760000000000002,Large Cap,False,False,False,False,2014-05-30,historical,13.88,5.0,2.7760000000000002,False
SHRIRAMFIN,2014-06-30,2149.59,312.9,2.758,Large Cap,False,False,False,False,2014-08-29,historical,13.79,5.0,2.758,False
SHRIRAMFIN,2014-09-30,2260.36,310.04,2.734,Large Cap,True,False,False,False,2014-11-29,historical,13.67,5.0,2.734,False
SHRIRAMFIN,2014-12-31,2346.3,321.27,2.832,Large Cap,True,False,False,False,2015-03-01,historical,14.16,5.0,2.832,False
SHRIRAMFIN,2015-03-31,2420.82,84.22999999999999,0.742,Large Cap,True,False,False,False,2015-05-30,historical,3.71,5.0,0.742,False
SHRIRAMFIN,2015-06-30,2351.76,321.11,2.83,Large Cap,False,False,False,False,2015-08-29,historical,14.15,5.0,2.83,False
SHRIRAMFIN,2015-09-30,2423.53,338.1,2.98,Large Cap,True,False,False,False,2015-11-29,historical,14.9,5.0,2.98,False
SHRIRAMFIN,2015-12-31,2567.33,375.07,3.308,Large Cap,True,True,True,True,2016-02-29,historical,16.54,5.0,3.308,True
SHRIRAMFIN,2016-03-31,2929.45,143.92000000000002,1.268,Large Cap,True,False,False,False,2016-05-30,historical,6.34,5.0,1.268,False
SHRIRAMFIN,2016-06-30,2686.69,374.1,3.2979999999999996,Large Cap,False,False,False,False,2016-08-29,historical,16.49,5.0,3.2979999999999996,False
SHRIRAMFIN,2016-09-30,2713.2,387.65,3.4159999999999995,Large Cap,False,True,True,False,2016-11-29,historical,17.08,5.0,3.4159999999999995,False
SHRIRAMFIN,2016-12-31,2716.94,345.96,3.05,Large Cap,False,False,False,False,2017-03-01,historical,15.25,5.0,3.05,False
SHRIRAMFIN,2017-03-31,2711.92,149.63,1.3199999999999998,Large Cap,False,False,False,False,2017-05-30,historical,6.6,5.0,1.3199999999999998,False
SHRIRAMFIN,2017-06-30,3115.91,460.02,4.0520000000000005,Large Cap,True,True,True,True,2017-08-29,historical,20.26,5.0,4.0520000000000005,True
SHRIRAMFIN,2017-09-30,3258.66,497.22,4.382,Large Cap,True,True,True,True,2017-11-29,historical,21.91,5.0,4.382,True
SHRIRAMFIN,2017-12-31,3376.88,541.54,4.774,Large Cap,True,True,True,True,2018-03-01,historical,23.87,5.0,4.774,True
SHRIRAMFIN,2018-03-31,3545.1800000000003,961.76,8.478,Large Cap,True,True,True,True,2018-05-30,historical,42.39,5.0,8.478,True
SHRIRAMFIN,2018-06-30,3729.25,575.36,5.072,Large Cap,True,False,False,False,2018-08-29,historical,25.36,5.0,5.072,False
SHRIRAMFIN,2018-09-30,3937.99,612.72,5.402,Large Cap,True,False,False,False,2018-11-29,historical,27.01,5.0,5.402,False
SHRIRAMFIN,2018-12-31,3991.75,638.5600000000001,5.63,Large Cap,True,False,False,False,2019-03-01,historical,28.15,5.0,5.63,False
SHRIRAMFIN,2019-03-31,3872.99,749.02,6.601999999999999,Large Cap,False,False,False,False,2019-05-30,historical,33.01,5.0,6.601999999999999,False
SHRIRAMFIN,2019-06-30,4022.3,637.4399999999999,5.62,Large Cap,True,False,False,False,2019-08-29,historical,28.1,5.0,5.62,False
SHRIRAMFIN,2019-09-30,4153.4800000000005,768.29,6.598000000000001,Large Cap,True,False,False,False,2019-11-29,historical,32.99,5.0,6.598000000000001,False
SHRIRAMFIN,2019-12-31,4218.87,882.1899999999999,7.578,Large Cap,True,False,False,False,2020-02-29,historical,37.89,5.0,7.578,False
SHRIRAMFIN,2020-03-31,4163.01,224.35,1.9260000000000002,Large Cap,False,False,False,False,2020-05-30,historical,9.63,5.0,1.9260000000000002,False
SHRIRAMFIN,2020-06-30,4140.38,319.25,2.592,Large Cap,False,False,False,False,2020-08-29,historical,12.96,5.0,2.592,False
SHRIRAMFIN,2020-09-30,4347.74,688.92,5.593999999999999,Large Cap,True,False,False,False,2020-11-29,historical,27.97,5.0,5.593999999999999,False
SHRIRAMFIN,2020-12-31,4438.37,733.97,5.96,Large Cap,True,False,False,False,2021-03-01,historical,29.8,5.0,5.96,False
SHRIRAMFIN,2021-03-31,4493.969999999999,756.7,6.144,Large Cap,True,False,False,False,2021-05-30,historical,30.72,5.0,6.144,False
SHRIRAMFIN,2021-06-30,4647.84,169.75,1.326,Large Cap,True,False,False,False,2021-08-29,historical,6.63,5.0,1.326,False
SHRIRAMFIN,2021-09-30,4697.86,774.1,5.762,Large Cap,True,False,False,False,2021-11-29,historical,28.81,5.0,5.762,False
SHRIRAMFIN,2021-12-31,4827.86,686.02,5.0920000000000005,Large Cap,True,False,False,False,2022-03-01,historical,25.46,5.0,5.0920000000000005,False
SHRIRAMFIN,2022-03-31,5081.61,1091.23,8.068000000000001,Large Cap,True,True,True,True,2022-05-30,historical,40.34,5.0,8.068000000000001,True
SHRIRAMFIN,2022-06-30,7133.139999999999,1351.62,7.212000000000001,Large Cap,True,True,False,False,2022-08-29,historical,36.06,5.0,7.212000000000001,False
SHRIRAMFIN,2022-09-30,7581.9,1578.56,8.4,Large Cap,True,True,True,True,2022-11-29,historical,42.0,5.0,8.4,True
SHRIRAMFIN,2022-12-31,7795.289999999999,1801.66,9.612,Large Cap,True,True,True,True,2023-03-01,historical,48.06,5.0,9.612,True
SHRIRAMFIN,2023-03-31,7966.45,1288.1799999999998,6.764,Large Cap,True,False,False,False,2023-05-30,historical,33.82,5.0,6.764,False
SHRIRAMFIN,2023-06-30,8002.83,1676.4900000000002,9.068000000000001,Large Cap,True,False,False,False,2023-08-29,historical,45.34,5.0,9.068000000000001,False
SHRIRAMFIN,2023-09-30,8555.48,1753.4,9.49,Large Cap,True,False,False,False,2023-11-29,historical,47.45,5.0,9.49,False
SHRIRAMFIN,2023-12-31,8922.39,1819.55,1.982,Large Cap,True,True,False,False,2024-02-29,historical,9.91,5.0,1.982,False
SHRIRAMFIN,2024-03-31,9483.71,1948.81,2.134,Large Cap,True,True,False,False,2024-05-30,historical,10.67,5.0,2.134,False
SHRIRAMFIN,2024-06-30,9604.98,1981.76,10.745999999999999,Large Cap,True,True,True,True,2024-08-29,historical,53.73,5.0,10.745999999999999,True
SHRIRAMFIN,2024-09-30,10089.54,2074.6400000000003,2.274,Large Cap,True,True,False,False,2024-11-29,historical,11.37,5.0,2.274,False
SHRIRAMFIN,2024-12-31,10698.31,3235.45,3.45,Large Cap,True,True,False,False,2025-03-01,historical,17.25,5.0,3.45,False
SHRIRAMFIN,2025-03-31,11454.23,2143.77,11.39,Large Cap,True,False,False,False,2025-05-30,historical,11.39,1.0,11.39,False
SHRIRAMFIN,2025-06-30,11536.32,2159.44,11.47,Large Cap,True,False,False,False,2025-08-29,historical,11.47,1.0,11.47,False
SHRIRAMFIN,2025-09-30,11912.44,2314.21,12.29,Large Cap,True,False,False,False,2025-11-29,historical,12.29,1.0,12.29,False
SHRIRAMFIN,2025-12-31,12170.76,2529.68,13.44,Large Cap,True,False,False,False,2026-03-01,historical,13.44,1.0,13.44,False
SHRIRAMFIN,2026-03-31,12513.43,3021.37,16.05,Large Cap,True,False,False,False,2026-05-30,historical,16.05,1.0,16.05,False
SHRIRAMFIN,2026-06-30,13400.0,3453.0,14.67,Large Cap,True,True,False,False,2026-08-11,live_scrape,14.67,1.0,14.67,False
SHYAMMETL,2020-03-31,1083.6799999999998,79.92999999999999,3.42,Small Cap,False,False,False,False,2020-05-30,historical,3.42,1.0,3.42,False
SHYAMMETL,2020-06-30,911.84,80.36,3.44,Small Cap,False,False,False,False,2020-08-29,historical,3.44,1.0,3.44,False
SHYAMMETL,2020-09-30,1335.15,159.63,6.83,Small Cap,False,False,False,False,2020-11-29,historical,6.83,1.0,6.83,False
SHYAMMETL,2020-12-31,1699.5700000000002,215.87,9.26,Small Cap,False,False,False,False,2021-03-01,historical,9.26,1.0,9.26,False
SHYAMMETL,2021-03-31,2350.51,387.7,16.6,Small Cap,False,False,False,False,2021-05-30,historical,16.6,1.0,16.6,False
SHYAMMETL,2021-06-30,2465.03,458.0100000000001,19.43,Small Cap,False,False,False,False,2021-08-29,historical,19.43,1.0,19.43,False
SHYAMMETL,2021-09-30,2494.34,410.28,16.08,Small Cap,False,False,False,False,2021-11-29,historical,16.08,1.0,16.08,False
SHYAMMETL,2021-12-31,2577.82,422.68,16.54,Small Cap,False,False,False,False,2022-03-01,historical,16.54,1.0,16.54,False
SHYAMMETL,2022-03-31,2856.77,433.18,17.0,Small Cap,True,False,False,False,2022-05-30,historical,17.0,1.0,17.0,False
SHYAMMETL,2022-06-30,3223.2,413.85,16.22,Small Cap,True,False,False,False,2022-08-29,historical,16.22,1.0,16.22,False
SHYAMMETL,2022-09-30,3085.2,110.91,4.35,Small Cap,False,False,False,False,2022-11-29,historical,4.35,1.0,4.35,False
SHYAMMETL,2022-12-31,2921.7,64.77000000000001,2.54,Small Cap,False,False,False,False,2023-03-01,historical,2.54,1.0,2.54,False
SHYAMMETL,2023-03-31,3427.97,253.96,9.96,Small Cap,True,False,False,False,2023-05-30,historical,9.96,1.0,9.96,False
SHYAMMETL,2023-06-30,3333.03,201.89,7.91,Small Cap,False,False,False,False,2023-08-29,historical,7.91,1.0,7.91,False
SHYAMMETL,2023-09-30,2940.7,481.97,18.89,Small Cap,False,True,True,False,2023-11-29,historical,18.89,1.0,18.89,False
SHYAMMETL,2023-12-31,3315.29,125.8,4.93,Small Cap,False,False,False,False,2024-02-29,historical,4.93,1.0,4.93,False
SHYAMMETL,2024-03-31,3606.2,219.94,7.91,Small Cap,True,False,False,False,2024-05-30,historical,7.91,1.0,7.91,False
SHYAMMETL,2024-06-30,3611.61,276.12,9.89,Small Cap,True,False,False,False,2024-08-29,historical,9.89,1.0,9.89,False
SHYAMMETL,2024-09-30,3634.02,215.68,7.73,Small Cap,True,False,False,False,2024-11-29,historical,7.73,1.0,7.73,False
SHYAMMETL,2024-12-31,3756.27,197.31,7.07,Small Cap,True,False,False,False,2025-03-01,historical,7.07,1.0,7.07,False
SHYAMMETL,2025-03-31,4147.85,220.15,7.89,Small Cap,True,False,False,False,2025-05-30,historical,7.89,1.0,7.89,False
SHYAMMETL,2025-06-30,4422.99,290.67,10.41,Small Cap,True,False,False,False,2025-08-29,historical,10.41,1.0,10.41,False
SHYAMMETL,2025-09-30,4467.4,260.45,9.33,Small Cap,True,False,False,False,2025-11-29,historical,9.33,1.0,9.33,False
SHYAMMETL,2025-12-31,4421.46,197.51,7.07,Small Cap,False,False,False,False,2026-03-01,historical,7.07,1.0,7.07,False
SHYAMMETL,2026-03-31,5240.36,311.54,11.16,Small Cap,True,True,True,True,2026-05-30,historical,11.16,1.0,11.16,True
SHYAMMETL,2026-06-30,5455.0,351.0,12.36,Small Cap,True,True,True,True,2026-08-11,live_scrape,12.36,1.0,12.36,True
SIEMENS,2010-03-31,2226.08,181.09,5.37,Large Cap,False,False,False,False,2010-05-30,historical,5.37,1.0,5.37,False
SIEMENS,2010-06-30,2246.4,156.12,4.53,Large Cap,False,False,False,False,2010-08-29,historical,4.53,1.0,4.53,False
SIEMENS,2010-09-30,3025.29,251.47,,Large Cap,False,False,False,False,2010-11-29,historical,,1.0,,False
SIEMENS,2010-12-31,2580.3900000000003,238.09,7.06,Large Cap,False,False,False,False,2011-03-01,historical,7.06,1.0,7.06,False
SIEMENS,2011-03-31,3120.78,274.35,8.13,Large Cap,False,False,False,False,2011-05-30,historical,8.13,1.0,8.13,False
SIEMENS,2011-06-30,2782.46,154.78,4.55,Large Cap,False,False,False,False,2011-08-29,historical,4.55,1.0,4.55,False
SIEMENS,2011-09-30,3539.67,178.07999999999998,5.23,Large Cap,False,False,False,False,2011-11-29,historical,5.23,1.0,5.23,False
SIEMENS,2011-12-31,2500.42,60.17999999999999,1.71,Large Cap,False,False,False,False,2012-02-29,historical,1.71,1.0,1.71,False
SIEMENS,2012-03-31,4017.15,297.49,8.45,Large Cap,True,True,False,False,2012-05-30,historical,8.45,1.0,8.45,False
SIEMENS,2012-06-30,3018.6,36.2,1.06,Large Cap,False,False,False,False,2012-08-29,historical,1.06,1.0,1.06,False
SIEMENS,2012-09-30,3375.1800000000003,-55.77,-1.64,Large Cap,False,False,False,False,2012-11-29,historical,-1.64,1.0,-1.64,False
SIEMENS,2012-12-31,2496.2,63.64,1.79,Large Cap,False,False,False,False,2013-03-01,historical,1.79,1.0,1.79,False
SIEMENS,2013-03-31,2955.56,29.95,0.84,Large Cap,False,False,False,False,2013-05-30,historical,0.84,1.0,0.84,False
SIEMENS,2013-06-30,2642.02,-48.83,-1.37,Large Cap,False,False,False,False,2013-08-29,historical,-1.37,1.0,-1.37,False
SIEMENS,2013-09-30,3258.88,149.19,4.19,Large Cap,False,False,False,False,2013-11-29,historical,4.19,1.0,4.19,False
SIEMENS,2013-12-31,2393.9,65.13,1.83,Large Cap,False,False,False,False,2014-03-01,historical,1.83,1.0,1.83,False
SIEMENS,2014-03-31,2706.32,88.27000000000001,2.48,Large Cap,False,False,False,False,2014-05-30,historical,2.48,1.0,2.48,False
SIEMENS,2014-06-30,2374.42,13.0,0.37,Large Cap,False,False,False,False,2014-08-29,historical,0.37,1.0,0.37,False
SIEMENS,2014-09-30,3191.88,436.79,12.27,Large Cap,False,True,True,False,2014-11-29,historical,12.27,1.0,12.27,False
SIEMENS,2014-12-31,2187.61,634.03,17.8,Large Cap,False,True,True,False,2015-03-01,historical,17.8,1.0,17.8,False
SIEMENS,2015-03-31,2646.87,161.87,4.55,Large Cap,False,False,False,False,2015-05-30,historical,4.55,1.0,4.55,False
SIEMENS,2015-06-30,2378.38,168.26,4.72,Large Cap,False,False,False,False,2015-08-29,historical,4.72,1.0,4.72,False
SIEMENS,2015-09-30,3299.49,219.13,6.15,Large Cap,True,False,False,False,2015-11-29,historical,6.15,1.0,6.15,False
SIEMENS,2015-12-31,2314.25,111.3,3.13,Large Cap,False,False,False,False,2016-02-29,historical,3.13,1.0,3.13,False
SIEMENS,2016-03-31,2783.58,188.14,5.28,Large Cap,False,False,False,False,2016-05-30,historical,5.28,1.0,5.28,False
SIEMENS,2016-06-30,2620.4,128.15,3.6,Large Cap,False,False,False,False,2016-08-29,historical,3.6,1.0,3.6,False
SIEMENS,2016-09-30,3090.59,2489.63,69.91,Large Cap,False,True,True,False,2016-11-29,historical,69.91,1.0,69.91,False
SIEMENS,2016-12-31,2293.3,160.7,4.51,Large Cap,False,False,False,False,2017-03-01,historical,4.51,1.0,4.51,False
SIEMENS,2017-03-31,2928.8,186.2,5.23,Large Cap,False,False,False,False,2017-05-30,historical,5.23,1.0,5.23,False
SIEMENS,2017-06-30,2650.8,162.9,4.57,Large Cap,False,False,False,False,2017-08-29,historical,4.57,1.0,4.57,False
SIEMENS,2017-09-30,3141.8,623.8,17.52,Large Cap,False,False,False,False,2017-11-29,historical,17.52,1.0,17.52,False
SIEMENS,2017-12-31,2429.5,190.5,5.35,Large Cap,False,False,False,False,2018-03-01,historical,5.35,1.0,5.35,False
SIEMENS,2018-03-31,3283.4,219.7,6.17,Large Cap,True,False,False,False,2018-05-30,historical,6.17,1.0,6.17,False
SIEMENS,2018-06-30,3094.3,206.1,5.79,Large Cap,False,False,False,False,2018-08-29,historical,5.79,1.0,5.79,False
SIEMENS,2018-09-30,3955.8,282.3,7.93,Large Cap,True,False,False,False,2018-11-29,historical,7.93,1.0,7.93,False
SIEMENS,2018-12-31,2825.9,230.9,6.49,Large Cap,False,False,False,False,2019-03-01,historical,6.49,1.0,6.49,False
SIEMENS,2019-03-31,3577.8,284.2,7.98,Large Cap,False,False,False,False,2019-05-30,historical,7.98,1.0,7.98,False
SIEMENS,2019-06-30,3216.1,250.1,7.02,Large Cap,False,False,False,False,2019-08-29,historical,7.02,1.0,7.02,False
SIEMENS,2019-09-30,3894.4,352.9,9.38,Large Cap,False,False,False,False,2019-11-29,historical,9.38,1.0,9.38,False
SIEMENS,2019-12-31,2537.0,258.0,7.46,Large Cap,False,False,False,False,2020-02-29,historical,7.46,1.0,7.46,False
SIEMENS,2020-03-31,2640.2,168.3,4.94,Large Cap,False,False,False,False,2020-05-30,historical,4.94,1.0,4.94,False
SIEMENS,2020-06-30,1222.5,12.8,-0.06,Large Cap,False,False,False,False,2020-08-29,historical,-0.06,1.0,-0.06,False
SIEMENS,2020-09-30,3546.8,335.7,9.28,Large Cap,False,False,False,False,2020-11-29,historical,9.28,1.0,9.28,False
SIEMENS,2020-12-31,2925.2,267.7,8.3,Large Cap,False,False,False,False,2021-03-01,historical,8.3,1.0,8.3,False
SIEMENS,2021-03-31,3483.7,319.0,9.31,Large Cap,False,False,False,False,2021-05-30,historical,9.31,1.0,9.31,False
SIEMENS,2021-06-30,2839.0,139.8,3.98,Large Cap,False,False,False,False,2021-08-29,historical,3.98,1.0,3.98,False
SIEMENS,2021-09-30,4173.6,316.2,8.98,Large Cap,True,False,False,False,2021-11-29,historical,8.98,1.0,8.98,False
SIEMENS,2021-12-31,3550.9,250.0,7.02,Large Cap,False,False,False,False,2022-03-01,historical,7.02,1.0,7.02,False
SIEMENS,2022-03-31,3801.1,329.8,9.55,Large Cap,False,False,True,False,2022-05-30,historical,9.55,1.0,9.55,False
SIEMENS,2022-06-30,4258.3,302.5,8.44,Large Cap,True,False,False,False,2022-08-29,historical,8.44,1.0,8.44,False
SIEMENS,2022-09-30,4657.1,381.7,18.32,Large Cap,True,True,True,True,2022-11-29,historical,18.32,1.0,18.32,True
SIEMENS,2022-12-31,4015.1,462.7,12.99,Large Cap,False,True,False,False,2023-03-01,historical,12.99,1.0,12.99,False
SIEMENS,2023-03-31,4857.8,471.8,13.26,Large Cap,True,True,False,False,2023-05-30,historical,13.26,1.0,13.26,False
SIEMENS,2023-06-30,4873.2,455.8,12.8,Large Cap,True,False,False,False,2023-08-29,historical,12.8,1.0,12.8,False
SIEMENS,2023-09-30,5807.7,571.6,16.05,Large Cap,True,True,False,False,2023-11-29,historical,16.05,1.0,16.05,False
SIEMENS,2023-12-31,3709.5,411.6,14.21,Large Cap,False,False,False,False,2024-02-29,historical,14.21,1.0,14.21,False
SIEMENS,2024-03-31,4152.4,649.2,22.55,Large Cap,False,True,True,False,2024-05-30,historical,22.55,1.0,22.55,False
SIEMENS,2024-06-30,3762.6,437.0,16.24,Large Cap,False,False,False,False,2024-08-29,historical,16.24,1.0,16.24,False
SIEMENS,2024-09-30,4457.0,522.5,23.35,Large Cap,False,False,True,False,2024-11-29,historical,23.35,1.0,23.35,False
SIEMENS,2024-12-31,3360.1,363.2,17.26,Large Cap,False,False,False,False,2025-03-01,historical,17.26,1.0,17.26,False
SIEMENS,2025-03-31,4029.2,392.9,16.36,Large Cap,False,False,False,False,2025-05-30,historical,16.36,1.0,16.36,False
SIEMENS,2025-06-30,4346.8,423.4,11.89,Large Cap,False,False,False,False,2025-08-29,historical,11.89,1.0,11.89,False
SIEMENS,2025-09-30,5171.2,485.4,13.63,Large Cap,False,False,False,False,2025-11-29,historical,13.63,1.0,13.63,False
SIEMENS,2025-12-31,3830.7,268.8,7.8,Large Cap,False,False,False,False,2026-03-01,historical,7.8,1.0,7.8,False
SIEMENS,2026-03-31,4617.5,355.2,10.4,Large Cap,False,False,False,False,2026-05-30,historical,10.4,1.0,10.4,False
SIEMENS,2026-06-30,4714.0,2143.0,60.18,Large Cap,False,True,True,False,2026-08-11,live_scrape,60.18,1.0,60.18,False
SIGNATURE,2022-06-30,542.0899999999999,32.79,2.28,Small Cap,False,False,False,False,2022-08-29,historical,2.28,1.0,2.28,False
SIGNATURE,2022-09-30,123.68,-59.25,-4.61,Small Cap,False,False,False,False,2022-11-29,historical,-4.61,1.0,-4.61,False
SIGNATURE,2022-12-31,183.16,-44.9,-3.83,Small Cap,False,False,False,False,2023-03-01,historical,-3.83,1.0,-3.83,False
SIGNATURE,2023-03-31,704.64,7.65,0.61,Small Cap,False,False,False,False,2023-05-30,historical,0.61,1.0,0.61,False
SIGNATURE,2023-06-30,165.86,-7.18,-0.58,Small Cap,False,False,False,False,2023-08-29,historical,-0.58,1.0,-0.58,False
SIGNATURE,2023-09-30,98.53,-19.93,-1.59,Small Cap,False,False,False,False,2023-11-29,historical,-1.59,1.0,-1.59,False
SIGNATURE,2023-12-31,281.81,2.18,0.15,Small Cap,False,False,False,False,2024-02-29,historical,0.15,1.0,0.15,False
SIGNATURE,2024-03-31,694.36,41.25,2.93,Small Cap,False,False,False,False,2024-05-30,historical,2.93,1.0,2.93,False
SIGNATURE,2024-06-30,400.61,6.8,0.48,Small Cap,False,False,False,False,2024-08-29,historical,0.48,1.0,0.48,False
SIGNATURE,2024-09-30,749.29,4.16,0.29,Small Cap,True,False,False,False,2024-11-29,historical,0.29,1.0,0.29,False
SIGNATURE,2024-12-31,827.6899999999999,29.14,2.07,Small Cap,True,False,False,False,2025-03-01,historical,2.07,1.0,2.07,False
SIGNATURE,2025-03-31,520.4300000000001,61.13,4.34,Small Cap,False,True,True,False,2025-05-30,historical,4.34,1.0,4.34,False
SIGNATURE,2025-06-30,865.6700000000001,34.44,2.45,Small Cap,True,False,False,False,2025-08-29,historical,2.45,1.0,2.45,False
SIGNATURE,2025-09-30,338.49,-46.86,-3.34,Small Cap,False,False,False,False,2025-11-29,historical,-3.34,1.0,-3.34,False
SIGNATURE,2025-12-31,284.44,-45.34,-3.22,Small Cap,False,False,False,False,2026-03-01,historical,-3.22,1.0,-3.22,False
SIGNATURE,2026-03-31,1107.27,1152.41,81.94,Small Cap,True,True,True,True,2026-05-30,historical,81.94,1.0,81.94,True
SIGNATURE,2026-06-30,552.0,-17.0,-1.17,Small Cap,False,False,False,False,2026-08-11,live_scrape,-1.17,1.0,-1.17,False
SJVN,2010-03-31,305.1,126.35,,Mid Cap,False,False,False,False,2010-05-30,historical,,1.0,,False
SJVN,2010-06-30,524.98,290.76,0.7,Mid Cap,False,False,False,False,2010-08-29,historical,0.7,1.0,0.7,False
SJVN,2010-09-30,525.39,319.59000000000003,0.78,Mid Cap,False,False,False,False,2010-11-29,historical,0.78,1.0,0.78,False
SJVN,2010-12-31,396.41,191.5,0.46,Mid Cap,False,False,False,False,2011-03-01,historical,0.46,1.0,0.46,False
SJVN,2011-03-31,369.13,110.28,0.27,Mid Cap,False,False,False,False,2011-05-30,historical,0.27,1.0,0.27,False
SJVN,2011-06-30,565.9399999999999,348.21,0.84,Mid Cap,False,False,False,False,2011-08-29,historical,0.84,1.0,0.84,False
SJVN,2011-09-30,623.8100000000001,411.1,0.99,Mid Cap,False,False,False,False,2011-11-29,historical,0.99,1.0,0.99,False
SJVN,2011-12-31,370.51,189.63,0.46,Mid Cap,False,False,False,False,2012-02-29,historical,0.46,1.0,0.46,False
SJVN,2012-03-31,365.12,119.74,0.29,Mid Cap,False,False,False,False,2012-05-30,historical,0.29,1.0,0.29,False
SJVN,2012-06-30,504.25,315.27,0.76,Mid Cap,False,False,False,False,2012-08-29,historical,0.76,1.0,0.76,False
SJVN,2012-09-30,606.4399999999999,387.03,0.94,Mid Cap,False,False,False,False,2012-11-29,historical,0.94,1.0,0.94,False
SJVN,2012-12-31,358.12,192.06,0.46,Mid Cap,False,False,False,False,2013-03-01,historical,0.46,1.0,0.46,False
