symbol,quarter_label,net_sales_cr,pat_cr,diluted_eps,source_url,pulled_at
ACUTAAS,Jun 2026,322,76,9.27,https://www.screener.in/company/ACUTAAS/,2026-08-16T07:14:15
ADANIENSOL,Jun 2023,14,301,2.70,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Sep 2023,202,105,0.94,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Dec 2023,885,114,1.02,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Mar 2024,416,74,0.67,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Jun 2024,114,77,0.69,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Sep 2024,468,180,1.50,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Dec 2024,349,164,1.36,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Mar 2025,1007,198,1.65,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Jun 2025,825,156,1.30,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Sep 2025,665,101,0.84,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Dec 2025,640,114,0.95,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Mar 2026,1252,199,1.66,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENSOL,Jun 2026,919,49,0.41,https://www.screener.in/company/ADANIENSOL/,2026-08-16T07:14:15
ADANIENT,Jun 2023,11293,587,4.60,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Sep 2023,6342,762,5.97,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Dec 2023,7961,718,5.63,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Mar 2024,9210,777,6.08,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Jun 2024,7801,602,4.72,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Sep 2024,6587,628,4.92,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Dec 2024,6157,535,4.14,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Mar 2025,6165,4275,33.07,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Jun 2025,5878,494,3.82,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Sep 2025,5066,4234,32.76,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Dec 2025,5304,6296,48.70,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Mar 2026,6813,344,2.66,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIENT,Jun 2026,5954,-890,-6.84,https://www.screener.in/company/ADANIENT/,2026-08-16T07:14:15
ADANIGREEN,Jun 2023,691,-205,-1.29,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Sep 2023,1917,-259,-1.64,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Dec 2023,2089,113,0.71,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Mar 2024,7304,-195,-1.23,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Jun 2024,3343,-89,-0.56,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Sep 2024,3887,99,0.62,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Dec 2024,5922,557,3.52,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Mar 2025,6461,83,0.52,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Jun 2025,4789,34,0.21,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Sep 2025,3947,475,2.88,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Dec 2025,3355,82,0.50,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Mar 2026,6249,13,0.08,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIGREEN,Jun 2026,6206,-51,-0.31,https://www.screener.in/company/ADANIGREEN/,2026-08-16T07:14:15
ADANIPORTS,Jun 2023,1427,394,1.82,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Sep 2023,1530,196,0.91,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Dec 2023,1887,525,2.43,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Mar 2024,1964,623,2.88,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Jun 2024,1890,776,3.59,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Sep 2024,1803,572,2.65,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Dec 2024,2182,409,1.89,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Mar 2025,2131,798,3.70,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Jun 2025,1839,597,2.76,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Sep 2025,2058,449,2.08,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Dec 2025,1862,425,1.84,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Mar 2026,2773,199,0.86,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPORTS,Jun 2026,2244,1557,6.76,https://www.screener.in/company/ADANIPORTS/,2026-08-16T07:14:15
ADANIPOWER,Jun 2023,8511,8133,4.22,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Sep 2023,10337,6625,3.44,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Dec 2023,10217,2160,1.12,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Mar 2024,12238,2399,1.24,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Jun 2024,11394,2455,1.27,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Sep 2024,11901,2955,1.53,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Dec 2024,12042,3035,1.57,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Mar 2025,12201,2359,1.22,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Jun 2025,12462,3119,1.62,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Sep 2025,11243,2735,1.42,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Dec 2025,10011,2047,1.06,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Mar 2026,11573,3087,1.60,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADANIPOWER,Jun 2026,15761,4105,2.13,https://www.screener.in/company/ADANIPOWER/,2026-08-16T07:14:15
ADVENZYMES,Jun 2023,85,67,6.04,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Sep 2023,97,18,1.64,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Dec 2023,91,19,1.71,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Mar 2024,92,3,0.28,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Jun 2024,86,67,6.00,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Sep 2024,77,9,0.82,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Dec 2024,101,15,1.36,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Mar 2025,87,11,0.99,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Jun 2025,125,74,6.61,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Sep 2025,116,22,1.99,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Dec 2025,96,13,1.18,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Mar 2026,116,22,1.99,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
ADVENZYMES,Jun 2026,116,22,2.00,https://www.screener.in/company/ADVENZYMES/,2026-08-16T07:14:15
AEGISLOG,Jun 2023,850,74,2.12,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Sep 2023,584,104,2.96,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Dec 2023,824,108,3.07,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Mar 2024,722,126,3.59,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Jun 2024,732,165,4.71,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Sep 2024,658,72,2.06,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Dec 2024,672,66,1.87,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Mar 2025,914,226,6.43,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Jun 2025,837,69,1.97,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Sep 2025,1028,167,4.75,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Dec 2025,914,183,5.22,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Mar 2026,1713,524,14.94,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISLOG,Jun 2026,1069,394,11.23,https://www.screener.in/company/AEGISLOG/,2026-08-16T07:14:15
AEGISVOPAK,Jun 2024,129,22,200.55,https://www.screener.in/company/AEGISVOPAK/,2026-08-16T07:14:15
AEGISVOPAK,Sep 2024,122,17,0.18,https://www.screener.in/company/AEGISVOPAK/,2026-08-16T07:14:15
AEGISVOPAK,Dec 2024,136,34,0.34,https://www.screener.in/company/AEGISVOPAK/,2026-08-16T07:14:15
AEGISVOPAK,Mar 2025,130,35,0.36,https://www.screener.in/company/AEGISVOPAK/,2026-08-16T07:14:15
AEGISVOPAK,Jun 2025,138,43,0.39,https://www.screener.in/company/AEGISVOPAK/,2026-08-16T07:14:15
AEGISVOPAK,Sep 2025,161,49,0.44,https://www.screener.in/company/AEGISVOPAK/,2026-08-16T07:14:15
AEGISVOPAK,Dec 2025,165,51,0.46,https://www.screener.in/company/AEGISVOPAK/,2026-08-16T07:14:15
AEGISVOPAK,Mar 2026,177,130,1.17,https://www.screener.in/company/AEGISVOPAK/,2026-08-16T07:14:15
AEGISVOPAK,Jun 2026,178,51,0.46,https://www.screener.in/company/AEGISVOPAK/,2026-08-16T07:14:15
AEQUS,Dec 2024,20.16,1.96,0.05,https://www.screener.in/company/AEQUS/,2026-08-16T07:14:15
AEQUS,Mar 2025,29.89,-80.59,-1.39,https://www.screener.in/company/AEQUS/,2026-08-16T07:14:15
AEQUS,Jun 2025,28.43,3.85,0.06,https://www.screener.in/company/AEQUS/,2026-08-16T07:14:15
AEQUS,Sep 2025,27.82,0.17,0.00,https://www.screener.in/company/AEQUS/,2026-08-16T07:14:15
AEQUS,Dec 2025,30.90,-6.38,-0.10,https://www.screener.in/company/AEQUS/,2026-08-16T07:14:15
AEQUS,Mar 2026,36.71,52.16,0.78,https://www.screener.in/company/AEQUS/,2026-08-16T07:14:15
AEQUS,Jun 2026,38.52,4.07,0.06,https://www.screener.in/company/AEQUS/,2026-08-16T07:14:15
AETHER,Jun 2023,161,30,2.28,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Sep 2023,164,38,2.85,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Dec 2023,155,19,1.44,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Mar 2024,115,1,0.08,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Jun 2024,180,30,2.28,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Sep 2024,196,38,2.87,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Dec 2024,197,41,3.08,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Mar 2025,215,43,3.24,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Jun 2025,215,40,3.03,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Sep 2025,230,44,3.29,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Dec 2025,258,52,3.92,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Mar 2026,237,38,2.86,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AETHER,Jun 2026,257,48,3.64,https://www.screener.in/company/AETHER/,2026-08-16T07:14:15
AFCONS,Sep 2023,3205,94,13.11,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Dec 2023,3047,125,17.38,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Mar 2024,3557,130,3.80,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Jun 2024,3130,104,3.04,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Sep 2024,2947,140,4.12,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Dec 2024,3205,167,4.53,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Mar 2025,3219,175,4.77,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Jun 2025,3363,136,3.69,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Sep 2025,2988,112,3.05,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Dec 2025,2974,105,2.86,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Mar 2026,2614,-63,-1.71,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFCONS,Jun 2026,2671,37,1.00,https://www.screener.in/company/AFCONS/,2026-08-16T07:14:15
AFFLE,Jun 2023,137,16,1.17,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Sep 2023,134,18,1.36,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Dec 2023,139,19,1.32,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Mar 2024,156,24,1.69,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Jun 2024,163,28,2.01,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Sep 2024,176,27,1.94,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Dec 2024,188,29,2.08,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Mar 2025,188,31,2.20,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Jun 2025,199,30,2.11,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Sep 2025,220,30,2.13,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Dec 2025,226,37,2.61,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Mar 2026,219,38,2.67,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AFFLE,Jun 2026,240,41,2.90,https://www.screener.in/company/AFFLE/,2026-08-16T07:14:15
AGARWALEYE,Dec 2023,213,10,,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Mar 2024,225,17,,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Jun 2024,240,-9,,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Sep 2024,255,-4,,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Dec 2024,268,8,0.25,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Mar 2025,281,27,0.84,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Jun 2025,302,10,0.32,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Sep 2025,309,5,0.15,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Dec 2025,335,14,0.44,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Mar 2026,348,11,0.33,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGARWALEYE,Jun 2026,383,17,0.53,https://www.screener.in/company/AGARWALEYE/,2026-08-16T07:14:15
AGL,Mar 2025,0.00,0.00,,https://www.screener.in/company/AGL/,2026-08-16T07:14:15
AGL,Jun 2025,513.00,12.00,,https://www.screener.in/company/AGL/,2026-08-16T07:14:15
AGL,Mar 2026,442.00,-14.00,-0.14,https://www.screener.in/company/AGL/,2026-08-16T07:14:15
AGL,Jun 2026,521.00,0.00,0.00,https://www.screener.in/company/AGL/,2026-08-16T07:14:15
AHLUCONT,Jun 2023,764,50,7.42,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Sep 2023,902,55,8.26,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Dec 2023,1026,71,10.55,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Mar 2024,1164,200,29.83,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Jun 2024,919,31,4.57,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Sep 2024,1011,38,5.73,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Dec 2024,952,49,7.37,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Mar 2025,1216,83,12.41,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Jun 2025,1005,51,7.63,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Sep 2025,1177,79,11.80,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Dec 2025,1061,54,8.06,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Mar 2026,1322,80,11.96,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AHLUCONT,Jun 2026,1126,11,1.70,https://www.screener.in/company/AHLUCONT/,2026-08-16T07:14:15
AIAENG,Jun 2023,1033,248,26.26,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Sep 2023,1081,257,27.25,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Dec 2023,1044,241,25.57,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Mar 2024,986,384,40.67,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Jun 2024,904,247,26.15,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Sep 2024,814,217,23.28,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Dec 2024,908,207,22.16,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Mar 2025,861,351,37.59,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Jun 2025,833,234,25.08,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Sep 2025,960,277,29.71,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Dec 2025,979,435,46.61,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Mar 2026,991,331,35.44,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIAENG,Jun 2026,890,253,27.10,https://www.screener.in/company/AIAENG/,2026-08-16T07:14:15
AIIL,Jun 2023,61,33,0.38,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Sep 2023,973,788,9.28,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Dec 2023,490,603,7.10,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Mar 2024,886,1498,17.64,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Jun 2024,1412,1093,12.87,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Sep 2024,1091,844,9.94,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Dec 2024,618,545,6.42,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Mar 2025,1442,1766,20.80,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Jun 2025,1210,941,11.08,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Sep 2025,595,765,9.00,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Dec 2025,446,168,1.98,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Mar 2026,268,46,0.54,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AIIL,Jun 2026,1448,1115,13.13,https://www.screener.in/company/AIIL/,2026-08-16T07:14:15
AJANTPHARM,Jun 2023,1015,212,16.55,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Sep 2023,945,212,16.57,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Dec 2023,1085,220,17.18,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Mar 2024,926,163,12.70,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Jun 2024,1077,236,18.90,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Sep 2024,1129,235,18.81,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Dec 2024,1102,252,20.21,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Mar 2025,1014,193,15.49,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Jun 2025,1209,255,20.41,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Sep 2025,1220,250,19.97,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Dec 2025,1207,245,19.61,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Mar 2026,1211,197,15.79,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AJANTPHARM,Jun 2026,1489,315,25.25,https://www.screener.in/company/AJANTPHARM/,2026-08-16T07:14:15
AKUMS,Jun 2023,316,-190,-13.26,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Sep 2023,447,53,3.69,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Dec 2023,383,29,2.05,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Mar 2024,298,-58,-4.05,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Jun 2024,317,42,2.84,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Sep 2024,328,50,3.20,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Dec 2024,337,41,2.62,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Mar 2025,329,28,1.75,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Jun 2025,332,45,2.85,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Sep 2025,309,23,1.49,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Dec 2025,369,28,1.79,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Mar 2026,338,15,0.97,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
AKUMS,Jun 2026,392,45,2.85,https://www.screener.in/company/AKUMS/,2026-08-16T07:14:15
ALIVUS,Jun 2023,578,135,11.05,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Sep 2023,595,119,9.69,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Dec 2023,573,119,9.69,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Mar 2024,537,98,7.99,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Jun 2024,589,111,9.10,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Sep 2024,507,95,7.78,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Dec 2024,642,137,11.18,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Mar 2025,650,142,11.58,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Jun 2025,602,122,9.91,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Sep 2025,588,130,10.60,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Dec 2025,673,150,12.25,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
ALIVUS,Mar 2026,689,163,13.25,https://www.screener.in/company/ALIVUS/,2026-08-16T07:14:15
